,3M Company,Alcoa Incorporated,American Express Company,AT&T Incorporated,Bank of America Corporation,Boeing Corporation,Caterpillar Incorporated,Chevron Corporation,"Cisco Systems, Inc",Coca-Cola Company,DuPont,Exxon Mobil Corporation,General Electric Company,Home Depot Incorporated,Microsoft Corporation,Intel Corporation,International Business Machines,J.P. Morgan Chase & Company,Johnson & Johnson,McDonald’s Corporation,Merck & Company,Pfizer Incorporated,Procter & Gamble Company,"The Travelers Companies, Inc",United Technologies,Verizon Company,Wal-Mart Stores Incorporated,Walt Disney Company
2018-06-05,201.199997,49.450001,99.309998,32.68,29.120001,360.100006,153.009995,122.730003,43.669998,43.110001,96.625786,80.68,106.153847,191.940002,102.190002,56.529999,143.699997,107.839996,121.480003,159.479996,58.578243,34.573055,73.970001,129.169998,79.263687,47.970001,84.620003,99.940002
2018-06-06,203.860001,50.130001,100.970001,33.380001,30.040001,371.559998,156.509995,123.379997,44.259998,43.459999,99.685814,82.059998,104.92308,193.589996,102.489998,57.029999,144.710007,110.360001,122.790001,162.380005,59.09351,34.516129,74.349998,128.770004,79.811203,48.41,84.559998,101.910004
2018-06-07,205.070007,49.189999,101.480003,33.810001,30.09,368.529999,156.289993,126.959999,43.650002,43.439999,98.803383,82.879997,106,196.169998,100.879997,55.880001,145.360001,110.800003,123.330002,169.479996,59.150764,34.620495,75.760002,129.770004,80.28949,49.009998,84.949997,102.470001
2018-06-08,206.589996,48.52,101,33.830002,30.01,369.5,155.320007,126.440002,43.48,43.950001,98.903015,83.599998,107.153847,198.330002,101.629997,55.049999,146.139999,111.110001,124.059998,168.910004,59.713741,34.791271,77.18,131.320007,80.308372,49.18,84.360001,103.980003
2018-06-11,205.119995,49.919998,101.199997,34.18,30.059999,370.940002,156.300003,127.559998,43.689999,44.130001,98.903015,83.099998,107.53846,199.639999,101.050003,54.52,146.580002,110.830002,122.660004,166.490005,59.475189,34.440228,77.529999,130.5,80.660789,49.299999,84.300003,104.349998
2018-06-12,204.919998,49.290001,100.730003,34.349998,29.9,370.619995,157.490005,127.080002,43.939999,44.41,99.315765,82.419998,107.53846,201.309998,101.309998,54.82,146.869995,110.190002,122.540001,166.729996,59.580154,34.440228,77.239998,129.580002,80.459412,48.810001,84.099998,104.330002
2018-06-13,204.889999,48.349998,100.019997,32.220001,29.84,363.850006,154.710007,127.07,44.009998,44.18,97.593605,81.510002,106.846153,200.309998,100.849998,55.029999,146.350006,109.970001,122.629997,166.580002,59.723282,34.364326,76.470001,129.720001,79.886719,47.400002,84.089996,106.309998
2018-06-14,203.630005,47.84,99.760002,32.52,29.5,362.420013,153.139999,126.510002,44.689999,43.580002,97.323189,81.889999,104.92308,199.669998,101.419998,55.540001,145.199997,108.029999,122.410004,167.050003,58.740459,34.3074,75.989998,128.860001,79.886719,47.82,83.790001,108.75
2018-06-15,204.970001,45.34,98.519997,33.150002,29.280001,357.880005,150.020004,124.040001,44.25,44.119999,96.426521,80.660004,102.307693,200.539993,100.129997,55.110001,145.389999,107.900002,122.610001,166.460007,59.188931,34.497154,77.379997,129.369995,79.867844,48.060001,83.699997,108.849998
2018-06-18,204.169998,45.779999,98.470001,32.189999,29.4,354.73999,148.679993,125.970001,44.209999,43.549999,96.483459,80.82,101.53846,200.690002,100.860001,53.220001,144.479996,108.18,121.32,166.279999,58.196564,34.3074,75.839996,127.589996,80.232849,47.459999,83,107.059998
2018-06-19,199.389999,44.470001,97.139999,32.389999,29.26,341.119995,143.300003,125.540001,43.82,43.599998,94.448181,80.699997,99.615387,199.210007,100.860001,52.93,143.899994,107.550003,122.57,164.970001,58.234734,34.364326,76.330002,128.160004,78.697296,48.5,83.610001,106.099998
2018-06-20,198.080002,45.27,96.419998,32,29.24,342.690002,143.130005,125.290001,43.740002,43.259998,93.779243,80.449997,99.07692,199.080002,101.870003,53.459999,142.630005,107.540001,122.040001,162.559998,58.473282,34.59203,75.849998,124.989998,78.892387,48.09,83.610001,107.150002
2018-06-21,195.520004,44.810001,96.629997,31.6,29.290001,337.660004,139.529999,122.589996,43.16,43.09,92.911049,79.690002,98.153847,200.309998,101.139999,52.189999,141.25,107.510002,121.449997,160.529999,58.377865,34.440228,76.440002,123.449997,77.709251,48.630001,84.209999,105.889999
2018-06-22,196.5,45.560001,97.230003,31.690001,28.99,338.910004,139.940002,125.099998,43.200001,43.25,95.35907,81.379997,100.384613,197.410004,100.410004,52.5,141.279999,105.75,122.839996,164.550003,58.654579,34.639469,77.43,124.410004,78.584015,49.759998,84.82,106.339996
2018-06-25,195.800003,44.259998,98.540001,31.709999,28.48,331.200012,136.580002,122.610001,42.290001,43.580002,93.907341,79.739998,98.07692,196.380005,98.389999,50.709999,138.789993,104.790001,122.589996,159.809998,58.282444,34.516129,77.790001,123.720001,78.420387,49.599998,86.470001,104.449997
2018-06-26,196.580002,45.799999,98.209999,31.620001,28.540001,331.299988,135.539993,124.160004,42.549999,43.330002,94.377014,80.639999,105.692307,196.360001,99.080002,49.669998,139.080002,104.860001,122.349998,160.910004,57.938931,34.516129,78,122.620003,79.068596,49.299999,85.980003,104.260002
2018-06-27,194.919998,45.740002,96.959999,31.65,28.24,329.820007,134.610001,126,42.330002,43.07,93.38073,81.709999,107.384613,195.020004,97.540001,48.759998,137.479996,103.239998,121.610001,157.419998,57.137405,34.354839,77.690002,121.339996,78.263062,49.310001,86.889999,103.959999
2018-06-28,195.970001,46.470001,96.970001,32.189999,28.67,334.649994,136.029999,125.660004,42.939999,43.470001,94.149292,81.970001,106.384613,195.210007,98.629997,49.25,140.039993,104.93,122,156.320007,57.53817,34.497154,78.050003,122.449997,78.414101,50.860001,85.860001,104.769997
2018-06-29,196.720001,46.880001,98,32.110001,28.190001,335.51001,135.669998,126.43,43.029999,43.860001,93.821945,82.730003,104.692307,195.100006,98.610001,49.709999,139.699997,104.199997,121.339996,156.690002,57.919846,34.421253,78.059998,122.339996,78.684708,50.310001,85.650002,104.809998
2018-07-02,195.520004,45.880001,99,32.209999,28.280001,336.079987,136.289993,124.25,42.810001,43.75,93.608452,81.760002,102.846153,194.020004,100.010002,50.200001,139.860001,105.080002,121.580002,156.869995,57.690842,34.468693,78.129997,122.389999,78.684708,50.419998,84,105.330002
2018-07-03,195.830002,45.799999,97.839996,32.709999,27.780001,332.929993,133.830002,124.730003,42.669998,43.990002,92.726021,82.239998,102.846153,193.619995,99.050003,49.470001,139.570007,103.610001,122.709999,156.479996,57.92939,34.487667,77.900002,122.769997,78.615479,50.700001,84.440002,104.040001
2018-07-05,197.339996,46.880001,98.529999,32.599998,27.92,333.179993,135.809998,123.980003,42.560001,44.66,94.035431,82.309998,103.307693,194.410004,99.760002,50.75,141.429993,103.720001,125,157.320007,58.816795,34.981026,79.209999,122.599998,78.634361,51.279999,84.57,105.339996
2018-07-06,197.460007,47.139999,98.519997,32.68,28.030001,334.640015,135.410004,124.139999,42.709999,44.639999,93.836174,82.330002,106.53846,194.479996,101.160004,51.369999,142.479996,104.059998,125.75,159.419998,59.351147,35.208729,79.309998,123.18,78.917557,51.48,84.510002,104.779999
2018-07-09,200.529999,48.290001,99.910004,32.150002,29.049999,341.920013,140.970001,125.989998,42.669998,44.400002,95.003258,82.900002,107.307693,196.080002,101.849998,51.860001,144.389999,107.279999,126.050003,159.940002,59.17939,35.256168,77.860001,125.400002,79.723099,50.740002,85.93,106.019997
2018-07-10,201.479996,47.889999,99.910004,32.5,28.83,347.160004,141.25,127.589996,42.860001,44.970001,96.511925,83.660004,109,197.610001,102.120003,52.16,144.710007,106.620003,127.379997,160.619995,59.446564,35.512333,79.82,125.870003,79.962242,51.34,87.209999,106.029999
2018-07-11,197.679993,48.060001,100.300003,31.870001,28.68,340.600006,136.759995,123.519997,42.57,44.790001,94.362785,82.589996,107.615387,196.949997,101.980003,51.200001,144.940002,106.389999,126.239998,158.619995,59.064884,35.303604,79.160004,125.050003,78.590309,51.34,86.529999,108.040001
2018-07-12,199.320007,47.400002,101.150002,32.23,28.77,346.029999,139.419998,124.260002,43.580002,44.669998,94.291618,82.690002,107.615387,197.949997,104.190002,52.349998,146.449997,106.849998,127.760002,159.119995,59.790077,35.597721,78.889999,126.019997,80.144745,51.240002,86.519997,108.25
2018-07-13,201.179993,47.259998,100.5,31.67,28.549999,350.790009,140.75,124.040001,41.779999,44.740002,94.448181,83.309998,106.846153,198.690002,105.43,52.220001,145.899994,106.360001,125.93,158.509995,60.009541,35.607212,79.309998,126.629997,81.504089,51.41,87.699997,110
2018-07-16,201.110001,47.41,100.690002,31.9,29.780001,356.100006,138.080002,122.980003,42.5,44.73,93.537285,82.489998,106.92308,198.880005,104.910004,52.009998,145.460007,110.580002,124.690002,158.779999,59.723282,35.464897,79.529999,128.190002,81.170547,51.59,87.639999,110.199997
2018-07-17,202.070007,48.02,101.150002,31.76,30.01,356.880005,138.949997,121.910004,42.34,45.25,95.444466,82.309998,105.307693,201.100006,105.949997,51.75,143.490005,110.5,129.110001,159.75,59.666031,35.721062,80.029999,128.789993,82.259285,51.43,88.190002,110.300003
2018-07-18,202.199997,47.959999,102.980003,31.709999,30.129999,360.230011,141.119995,121.529999,42.209999,45.119999,94.775536,82.220001,105.769234,200.970001,105.120003,51.720001,144.520004,111.529999,127.800003,157.929993,60.057251,35.730549,79.720001,130,82.876022,51.139999,88.07,110.690002
2018-07-19,201.600006,41.560001,100.169998,31.27,29.67,355.329987,139.419998,121.669998,42.400002,45.110001,94.135063,82.010002,105.615387,202.630005,104.400002,51.98,149.240005,109.889999,125.940002,157.410004,59.646946,35.445919,78.730003,125.18,82.039017,50.75,87.720001,112.129997
2018-07-20,201.949997,40.32,100.150002,31.1,30.129999,354.899994,136.820007,122.269997,42.009998,45.279999,93.679611,81.400002,100.92308,202.449997,106.269997,51.91,146.350006,111.279999,125.849998,157.970001,59.65649,35.417458,78.68,125.199997,81.976089,50.619999,88.059998,111.480003
2018-07-23,198.839996,41.330002,101.220001,31,30.75,353.269989,136.279999,121.330002,42.060001,44.950001,93.50882,81.400002,99.92308,202.229996,107.970001,52.310001,145.699997,113.349998,126.629997,158.75,59.818703,35.303604,78.510002,124.239998,81.415985,50.75,87.629997,111.089996
2018-07-24,200.679993,42.490002,101.709999,31.68,30.83,358.269989,137.970001,123.849998,42.389999,45.259998,95.245209,83.010002,100.92308,201.990005,107.660004,52.18,146.380005,114.150002,129.360001,157.940002,60.515266,35.768501,78.989998,124.75,84.480804,51.509998,87.959999,110.699997
2018-07-25,204.380005,43.110001,102.629997,30.25,31.07,355.920013,140.479996,124.900002,43.16,46.09,96.113403,83.589996,100.846153,201,110.830002,52.43,146.619995,115.18,128.619995,158.889999,61.536259,36.043644,79.470001,126.279999,84.801765,50.91,87.900002,111.18
2018-07-26,207.960007,42.82,102.5,30.35,30.940001,359.320007,142.580002,123.949997,43.529999,46.240002,97.138161,84.239998,101.153847,199.399994,109.620003,52.16,146.710007,114.849998,130.279999,156.139999,61.078243,36.204933,80.089996,129.490005,85.487724,51.18,88.230003,113.510002
2018-07-27,207.419998,43.220001,103.849998,31.08,31.059999,360.649994,142.559998,125.970001,42.57,46.209999,97.308952,81.919998,100.46154,197.139999,107.68,47.68,145.149994,116.029999,131.550003,157.479996,60.582062,36.442123,80.580002,130.729996,84.663307,52.009998,88.129997,112.620003
2018-07-30,205.119995,42.580002,100.849998,32,31.309999,351.059998,139.75,127.830002,42.169998,46.23,96.853508,81.739998,101.230766,197.279999,105.370003,47.689999,145.490005,116.730003,132.169998,158.639999,61.841602,36.612904,80.199997,131.100006,83.763374,52.490002,88.879997,112.629997
2018-07-31,212.320007,43.27,99.519997,31.969999,30.879999,356.299988,143.800003,126.269997,42.290001,46.630001,97.878258,81.510002,104.846153,197.520004,106.080002,48.099998,144.929993,114.949997,132.520004,157.539993,62.853054,37.884251,80.879997,130.139999,85.424797,51.639999,89.230003,113.559998
2018-08-01,207.050003,42.040001,99.449997,31.9,31.25,352.76001,138.539993,125.389999,41.860001,46.389999,96.72541,80.389999,101.846153,196.300003,106.279999,48.810001,143.5,115.660004,132.639999,156.919998,62.490459,38.206833,80.650002,128.960007,84.896164,51.73,88.239998,112.970001
2018-08-02,205.529999,42.48,99.730003,31.85,31.280001,349.730011,138.009995,123.760002,42.529999,46.18,94.562042,79.910004,101.307693,195.660004,107.57,49.48,142.960007,116.150002,131.25,155.410004,62.232822,37.618595,82,128.330002,84.405289,51.98,88.760002,112.75
2018-08-03,207.289993,42.720001,100.790001,32.27,31.51,348.440002,138.509995,124.050003,42.830002,46.619999,95.102882,80.199997,101.07692,195.639999,108.040001,49.630001,147.699997,117.089996,131.949997,156.210007,62.910305,38.462997,82.330002,129.699997,84.260544,52.27,89.599998,114.089996
2018-08-06,206.699997,42.720001,100.919998,32.110001,31.52,346.570007,139.479996,124.300003,43.299999,46.650002,96.440758,80.18,100.769234,195.690002,108.129997,49.299999,146.029999,117.120003,132.020004,156.720001,63.187023,38.937382,82.519997,130,84.292007,52.48,89.669998,115.940002
2018-08-07,208.570007,41.970001,101.970001,32.400002,31.51,350.76001,142.380005,125.18,43.580002,46.5,96.981598,81.269997,101.230766,197.050003,108.879997,49.700001,147.009995,117.550003,131.460007,156.039993,63.530533,38.747627,82.639999,129.940002,84.638138,52.459999,89.769997,116.559998
2018-08-08,207.139999,43.700001,102.779999,32.360001,31.799999,347.779999,139.710007,123.879997,43.84,46.150002,96.298431,80.730003,100.384613,198.020004,109.489998,49.959999,146.889999,117.790001,131.169998,158.919998,63.635494,39.288425,82.349998,129.210007,84.776588,52.700001,90.050003,113.980003
2018-08-09,204.779999,42.990002,102.989998,32.490002,31.6,343.720001,138.520004,122.529999,43.779999,46.349998,98.234077,80.32,99.53846,198.080002,109.669998,50.139999,144.770004,116.879997,131.199997,159.300003,62.9771,38.899429,81.400002,129.559998,84.480804,53.009998,89.010002,114.160004
2018-08-10,201.960007,44.98,101.580002,32.259998,31.190001,339.410004,135.919998,123.339996,43.779999,46.080002,96.412292,79.419998,98.230766,196.300003,109,48.849998,144.479996,115.730003,130.75,158.679993,63.043892,38.833015,81.43,128.869995,83.763374,52.470001,90.18,112.68
2018-08-13,199.839996,44.450001,101.809998,32.209999,30.48,338.359985,135.020004,122.440002,43.75,45.830002,94.775536,78.559998,95.769234,194.139999,108.209999,48.450001,142.710007,113.889999,130.220001,158.139999,63.664124,38.719166,81.519997,128.050003,83.184395,52.220001,89.639999,112.120003
2018-08-14,200.520004,44.130001,102.18,32.240002,30.790001,339.140015,134.919998,122.580002,44,45.889999,96.156105,78.309998,95,193.100006,109.559998,48.119999,143.360001,114.650002,129.5,160.600006,63.416031,38.624287,81.309998,127.540001,83.335434,52.869999,90.849998,112.75
2018-08-15,201.389999,40.880001,101.510002,32.470001,30.360001,331.76001,132.020004,117.940002,43.860001,46.080002,94.590508,76.940002,94,193.990005,107.660004,47.459999,143.910004,113.699997,130.429993,159.880005,64.284348,39.051231,82.300003,128.770004,82.91378,53.240002,90.220001,112.849998
2018-08-16,203.149994,41.450001,102.650002,33.09,30.719999,345.980011,136.259995,117.660004,45.16,46.220001,95.472939,78,94.615387,195.389999,107.639999,47.169998,145.339996,114.769997,132.479996,161.729996,65.696564,39.297913,83.690002,130.339996,83.895531,54.27,98.639999,112.480003
2018-08-17,204.770004,42.029999,103.029999,33.029999,30.74,346.399994,139.339996,117.800003,45.869999,46.599998,96.483459,78.260002,94.615387,195.559998,107.580002,47.099998,146.059998,114.769997,134.470001,161.149994,65.89695,39.933586,83.690002,130.419998,84.606674,54.790001,97.849998,112.480003
2018-08-20,204.600006,41.830002,103.830002,33.110001,30.870001,350.73999,138.669998,117.75,46.220001,46.73,97.465515,78.809998,94.615387,197.929993,106.870003,46.5,146.509995,114.620003,136.880005,161.679993,66.956108,40.161289,83.639999,131.419998,85.047195,54.650002,96,111.989998
2018-08-21,205.690002,43.029999,104.809998,33.400002,31.02,353.769989,139.990005,117.940002,45.779999,46.220001,97.963654,78.830002,97.153847,200.229996,105.980003,47.619999,145.970001,115.32,135.350006,161.039993,66.001907,40,83.900002,131.710007,85.575836,54.91,96.080002,112.389999
2018-08-22,204.259995,43.220001,105.830002,32.68,30.98,350.029999,139.630005,118.919998,45.990002,45.93,97.864029,79.959999,95.92308,198.970001,107.059998,47.049999,145.240005,114.970001,134.610001,160.550003,65.877861,39.914612,83.389999,129.410004,83.851479,54.139999,95.669998,111.940002
2018-08-23,202.75,42.02,105.370003,32.490002,30.84,347.480011,136.789993,118.099998,46.02,45.700001,96.938904,79.080002,96.46154,200.160004,107.559998,46.98,145.369995,114.730003,135.110001,159.050003,65.811066,40.037952,83.239998,129.520004,83.461296,54.279999,95.18,112
2018-08-24,205.289993,43.439999,105.760002,32.639999,30.889999,349.380005,138.210007,119.010002,46.32,45.630001,98.504501,79.620003,96.153847,201.300003,108.400002,47.66,146.039993,114.68,135.949997,159.380005,65.877861,40.227703,83.360001,130.509995,83.926994,54.779999,94.949997,111.93
2018-08-27,208.330002,43.869999,107.050003,32.830002,31.309999,353.73999,142.039993,120.349998,46.59,45.689999,100.781731,80.400002,98.230766,201.979996,109.599998,48.349998,146.690002,116.709999,134.919998,160.479996,65.830154,39.449715,83.440002,131.889999,85.185654,54.849998,94.540001,112.330002
2018-08-28,209.429993,44.25,107.279999,32.669998,31.27,351.209991,142,119.860001,46.950001,45.369999,100.682098,80.279999,98.153847,201.970001,110.260002,48.57,146.589996,116.139999,134.320007,161.639999,65.486641,39.373814,83.480003,132.279999,84.644432,54.650002,96.07,112.580002
2018-08-29,210.460007,45.130001,106.709999,32.23,31.139999,350.190002,141.860001,120.220001,47.48,45.330002,101.678391,80.860001,99.769234,201.679993,112.019997,48.75,147.539993,115.760002,134.860001,163.110001,65.658394,39.373814,83.489998,132.660004,84.090622,54.57,95.639999,112.449997
