,HINDALCO,HEROHONDA,M&M,MARUTI,TATAMOTORS,AXISBANK,HDFCBANK,ICICIBANK,PNB,SBIN,ACC,AMBUJACEM,GRASIM,ITC,HCLTECH,INFOSYSTCH,TCS,WIPRO,DLF,UNITECH,HINDUNILVR,JPASSOCIAT,ABB,BHEL,SIEMENS,SUZLON,LT,RELCAPITAL,HDFC,IDFC,GAIL,STER,ONGC,CIPLA,SUNPHARMA,NTPC,POWERGRID,RELINFRA,RPOWER,TATAPOWER,BPCL,RELIANCE,JINDALSTEL,SAIL,TATASTEEL,BHARTIARTL,IDEA,RCOM
2018-11-06,242.600006,2856.050049,778.400024,7075,193.25,607.450012,973.275024,353.100006,70.599998,286.450012,1447.449951,204.199997,851,277.299988,514.450012,666.450012,1932.699951,243.675064,172.5,2.25,1631.949951,6.55,1305.150024,69.300003,938.450012,6.1,1363.849976,249.5,1805.900024,37.650002,187.574997,376.149994,156.050003,530.799988,579.349976,128.458328,141.075027,357.899994,30.700001,75.650002,285.100006,1093.732544,181.5,66.199997,575.75,280.090302,25.415144,13.8
2018-11-07,244.050003,2888.550049,792.900024,7127.899902,194.850006,606.849976,978.974976,355.899994,70.949997,286.549988,1462.300049,205.600006,858.25,280.049988,515.775024,675.5,1942.150024,244.012558,172.949997,2.3,1643.849976,6.75,1326,69.699997,941.549988,6.2,1365.949951,251.050003,1815.849976,37.75,187.574997,380.25,157,533.349976,582.299988,129.041672,141.787537,359.399994,30.9,75.949997,288.75,1100.270508,183.800003,66.599998,580.25,281.192139,25.384995,13.85
2018-11-09,238.800003,2956.699951,795.25,7283.5,195.25,613.200012,972.700012,356.850006,71.650002,283.25,1464.050049,205.300003,868,277.25,513.950012,659.5,1909.199951,243.637558,174.350006,2.25,1672.599976,7.05,1308.050049,70,949.950012,6.2,1368.599976,261.600006,1816.099976,39.150002,183.675003,384.600006,156.399994,526.950012,597.450012,128.708328,143.77504,354.600006,31.450001,75.900002,296.850006,1083.182495,184.300003,65.900002,572.200012,275.223969,25.475441,14.2
2018-11-12,229.25,2839.350098,780.900024,7087.799805,186.050003,606.549988,960.525024,352.350006,70.5,277.950012,1438.699951,203.350006,860.799988,273.850006,518.400024,664.200012,1914.849976,242.512558,171.399994,2.25,1654.300049,6.95,1307.400024,68.900002,911.849976,6.05,1367.199951,258.200012,1795.900024,38.299999,182.375,376.75,156.050003,531.849976,589.5,127.333336,139.46254,349.850006,30.6,74.550003,291.200012,1069.858765,180.600006,65.699997,582.849976,271.964447,24.601135,13.85
2018-11-13,231.550003,2879.699951,790.049988,7150.450195,179.5,618.299988,963.875,360.899994,70,278.049988,1457.199951,205.850006,876.25,276.850006,516.599976,665.700012,1934.949951,244.612564,171.399994,2.3,1671.099976,6.85,1297.699951,68.699997,913.900024,6,1391.099976,259.549988,1824.699951,37.900002,182.675003,368.899994,156.5,528.099976,561.75,130.666672,138.037537,357.049988,30.5,76.050003,303.149994,1089.126221,182.550003,64.75,589.200012,273.203979,24.570988,13.55
2018-11-14,229.5,2847.550049,769.599976,7369.049805,176.800003,612.700012,978.875,366.600006,70.75,283.600006,1473.900024,211.199997,876.349976,276.450012,498.549988,653.200012,1880.650024,243.412567,162.649994,2.3,1715.5,6.7,1287.650024,66.050003,885.799988,5.8,1384.699951,252.600006,1839.150024,38.5,176.274994,363.850006,161,519.549988,520.099976,131.125,139.46254,350.700012,30.5,77.949997,315.950012,1087.640259,175.899994,64.150002,589.099976,276.647156,24.962917,13.7
2018-11-15,233.600006,2922.149902,766.5,7478.299805,180.199997,626.099976,987.575012,370,71.150002,285.399994,1513.550049,217.850006,808.700012,274.5,494.375,656.400024,1872.849976,242.362564,169.850006,2.25,1706.050049,6.6,1291.650024,66.849998,932.849976,5.7,1398.5,250.449997,1853.599976,38.900002,173.774994,364.5,158.850006,519.150024,515.099976,128.166672,140.325027,352.25,31.049999,76.699997,321.850006,1086.550537,181.449997,64.650002,589.349976,279.4935,22.249556,13.4
2018-11-16,229.949997,2961.899902,767.599976,7341.200195,179.899994,619.799988,1002.150024,367.549988,73.199997,290.899994,1501.400024,217.25,831.900024,276.549988,511.100006,650.849976,1886.599976,244.650055,169.399994,2.25,1689.099976,6.6,1322.900024,66.75,981.450012,5.65,1399.050049,237.75,1889,39.150002,171.100006,356.899994,156.350006,530.599976,519.75,128.375,141.075027,329.950012,30.4,76.800003,322.049988,1116.813721,175,64.099998,574.099976,305.523865,25.927668,13.55
2018-11-19,234.449997,2980.649902,781.349976,7411.649902,184.600006,616.299988,1006.950012,362.399994,73.300003,288.149994,1501.650024,220.399994,849.400024,284.5,520.049988,651.700012,1902.449951,249.637558,172.75,2.25,1701.400024,7,1350.699951,68,941.650024,5.4,1417.199951,243.699997,1899.349976,39.150002,167.350006,348.149994,154.550003,528.25,531.549988,127.458336,142.27504,352.950012,31.5,77.349998,322.950012,1139.201538,180.600006,64.300003,582.400024,309.288391,25.746777,14.1
2018-11-20,221.949997,2960.100098,782.599976,7333.950195,183.75,612.650024,1006.224976,357.899994,71.300003,283.450012,1469.949951,215,837.950012,283.850006,504.475006,641.400024,1878.25,240.975067,174.899994,2.25,1694,6.7,1342.699951,67.400002,935.25,5.4,1413.099976,241.399994,1876.800049,38.200001,172.024994,341.299988,153.100006,520.700012,525.450012,124.291664,141.300034,356.399994,30.5,78.300003,322.899994,1126.719849,171,62.400002,563.299988,304.789307,25.535736,13.55
2018-11-21,223.149994,2912.050049,769.099976,7424.5,184.149994,626.849976,1009.375,356.75,72.699997,287.049988,1497.099976,217.600006,863.75,281.75,492.575012,619.099976,1812,235.612564,182.800003,2.25,1689.949951,7.15,1341.199951,66.599998,917.25,5.55,1402.099976,242.800003,1868.150024,38.799999,172.524994,349.700012,151.75,522.150024,532.849976,123.208336,136.575027,363.5,31.1,78.150002,326.600006,1102.449829,170.850006,61.900002,551.400024,305.477936,26.862268,13.75
2018-11-22,218.100006,2917.75,746.099976,7411.100098,182.550003,614.549988,1002.75,352.049988,71.699997,282.700012,1456.5,214.649994,843.349976,280.5,489.524994,620.75,1812.550049,230.325058,177.100006,2.2,1675.099976,7,1345.349976,66.150002,917.25,5.55,1410.150024,239.850006,1873.699951,40.049999,172.375,341.200012,152.25,517.950012,525.950012,121.666664,134.850037,357.100006,31.15,74.900002,320.100006,1092.494263,168.449997,60.5,539.650024,301.02478,24.993065,13.3
2018-11-26,218.800003,3076,747.900024,7554.700195,181.75,631.049988,1024.900024,356.350006,71.25,286.399994,1439.099976,216.449997,845.349976,285.649994,500.25,621.450012,1846.099976,238.837555,177.5,2.15,1744,6.75,1348.699951,67,913.25,5.4,1422,231.050003,1884.650024,40.5,169.899994,335.149994,146.600006,522.099976,510.75,120.583336,136.83754,352.200012,30.1,75.550003,327.350006,1099.329468,160.050003,58.049999,530.700012,307.176575,24.028315,13.3
2018-11-27,219.899994,2958.149902,751.75,7647.600098,180.050003,625.25,1032,354.649994,72.449997,289.399994,1445.150024,215.850006,860.599976,284.850006,511.575012,638.900024,1890.25,234.037552,178.149994,2.1,1733.300049,6.75,1356,67,905.849976,5.6,1431.599976,234.800003,1901.699951,41.25,173.675003,345.049988,146.100006,517.650024,493.850006,121.458336,136.912537,355.950012,30.200001,75.650002,335.5,1117.606201,155.550003,56.799999,522.299988,301.300232,23.365049,13.3
2018-11-28,216.050003,2999.149902,748.400024,7574.200195,174.449997,627.950012,1044.625,359,69.599998,284.549988,1436.949951,214.550003,840.799988,282.200012,521.549988,666.400024,1983.900024,232.725052,175.949997,2.1,1732.199951,6.55,1399.099976,67,909.349976,5.45,1403.400024,237.800003,1928,41.349998,169.524994,343.75,142.800003,515.299988,486,119.541664,138.225037,362.049988,29.9,74.400002,320.149994,1141.82666,151.850006,55.400002,523.950012,288.399811,22.792229,13.1
2018-11-29,224.5,3016.800049,773.200012,7546.75,177.25,631.400024,1065.525024,362.200012,69.650002,286.399994,1463.800049,216.800003,851.900024,287.549988,506.725006,661.049988,1960.550049,236.175064,179.449997,2.1,1768.5,6.65,1386.300049,68.199997,921.099976,5.1,1422.449951,228.550003,1956.300049,40.5,169.600006,341.850006,140.600006,524.700012,484.399994,118.541664,135.375031,348.25,29.299999,75.199997,328.5,1157.527832,154.949997,54.75,533.549988,291.246185,22.822376,12.75
2018-11-30,226.199997,3055.199951,790.900024,7661.600098,171.949997,625.75,1064.224976,355.149994,69.900002,284.649994,1485.5,217.449997,866.25,285.799988,507.5,667.450012,1968.25,243.487564,178.100006,2.1,1754,6.9,1408.699951,68.150002,950.650024,5.15,1432.5,226.100006,1989,40.950001,171.524994,347.700012,140.300003,540.849976,492.600006,116.916664,135.112534,331.299988,29.15,76.099998,324.399994,1156.58667,154.050003,55.299999,529.5,287.848907,21.284805,14.25
2018-12-03,233.050003,3039.899902,761.049988,7779.950195,175.449997,624.799988,1056.650024,355.5,71.449997,286.799988,1516.800049,220,864.549988,282.950012,509.100006,670.349976,1982.400024,246.187561,180.449997,2.1,1825.599976,6.9,1389.199951,70.849998,942.200012,5.55,1427.5,232.050003,1980.75,40.900002,177.824997,340.799988,142.5,535.799988,455.399994,120.75,137.850037,331.899994,30.1,82.550003,323.950012,1145.590942,161.949997,56.700001,538.099976,293.587524,21.495846,16.6
2018-12-04,233.350006,3069.149902,740.299988,7721.649902,175.75,623.25,1042.775024,357.950012,69.550003,282.549988,1508.949951,219,845.700012,281.850006,518.125,685.25,2010.849976,251.212555,173.800003,2.2,1807.650024,6.85,1382.050049,70.5,940.599976,5.45,1419.900024,233.199997,1939.449951,41.049999,177.175003,335.5,146.149994,546.450012,442.899994,119.333336,140.437531,329,29.950001,81.5,333.700012,1141.479858,156.649994,55.599998,538.200012,292.485718,21.224508,17.1
2018-12-05,221.350006,3052.5,718.049988,7554.049805,169.199997,614.950012,1049.599976,351.399994,68.949997,280.149994,1471.150024,216.649994,826,275.350006,525.525024,681.400024,2006.75,252.33757,177,2.3,1848.099976,6.6,1372.699951,66.449997,906.349976,5.25,1394.800049,219.449997,1973.300049,38.799999,174.675003,324.299988,143.699997,528.450012,412.950012,117.541664,137.625031,307.350006,29.15,80.449997,329.450012,1144.303101,148.850006,53.049999,517.700012,287.206207,20.531096,16.25
2018-12-06,217.899994,3026.75,710.950012,7209.700195,162.649994,600.049988,1048.525024,347.649994,66.099998,275.649994,1423.800049,208.149994,795,273.049988,506.25,668.5,1992.699951,248.737564,167.399994,2.25,1801.5,6.7,1378.349976,65.650002,923.25,5.2,1379.5,211.399994,1945.800049,37.849998,174.5,308.899994,140.149994,515.299988,420.149994,116.5,137.625031,299.5,27.700001,79.400002,324.899994,1113.098877,149.550003,53.049999,510.200012,279.126221,20.22961,16.299999
2018-12-07,218.800003,3066.800049,721.099976,7313.950195,162.399994,603.950012,1053.800049,352.200012,66,275.399994,1443.050049,212.449997,802.299988,274.049988,480.975006,682.799988,1995.199951,249.975067,172.550003,2.15,1824.300049,6.65,1395.900024,65.949997,948.400024,5.15,1399.900024,208.850006,1951.349976,37.799999,167.350006,299.299988,139.399994,513.599976,411.25,114.875,136.987534,307.950012,27.75,79.449997,325.399994,1123.153687,146.899994,51,509.299988,279.080322,20.380352,15.75
2018-12-10,217.899994,3046.5,710.549988,7350.5,157.100006,590.299988,1044.375,346.350006,64.849998,274.200012,1411.800049,204.899994,790.400024,270.450012,471,669.200012,1975.800049,244.950058,166.649994,2.05,1795.800049,6.45,1396.75,62.950001,927.150024,5.1,1367.75,200.600006,1906.5,37.049999,166.024994,284.299988,137.100006,512.549988,399,113.5,134.475037,297.5,26.75,77.650002,330.25,1080.012573,145.649994,50.049999,502.850006,270.816711,19.897978,14.75
2018-12-11,216.25,3038.800049,722.349976,7305.350098,158.100006,604.25,1029.775024,342.799988,68.699997,281.25,1432.849976,213.100006,800.5,274.700012,478.424988,674.5,2000,246.000061,171.449997,2.1,1794.900024,6.8,1399.949951,64.599998,937.599976,5.3,1361.400024,205.199997,1905.25,37.25,166.274994,284.549988,138.100006,518.700012,422.299988,114.458336,135.225037,292.649994,26.950001,79.150002,326.75,1087.244019,146.75,50.700001,500.75,266.501282,20.651688,15.4
2018-12-12,221.300003,3258.649902,750.799988,7471.850098,164.100006,619.950012,1042.650024,349.950012,70.800003,285.25,1485.199951,215.949997,811.549988,276.049988,485.625,678.5,2016.800049,247.537567,179.25,2.05,1839.099976,7.1,1429.900024,66.349998,962.400024,5.3,1400.300049,213.050003,1940.199951,38.75,172.225006,290.799988,141.699997,531.299988,431.450012,117.25,136.912537,296.149994,27.65,79.099998,329.399994,1100.072388,156.25,52.349998,520.25,280.549408,20.892876,15.65
2018-12-13,220.300003,3318.25,759.200012,7670.5,166.850006,619.099976,1050.650024,349.549988,71.349998,289,1500.849976,218.699997,829.400024,275.299988,489.024994,697.75,1982.599976,253.987564,178.850006,2.1,1855.550049,6.95,1438.650024,66.75,960.049988,5.25,1426.449951,216.100006,1942.050049,40.099998,173.225006,293.200012,143.300003,527,422.100006,117.541664,136.912537,286.950012,28.049999,78.699997,334.899994,1096.654785,159.399994,51.349998,512.25,278.299866,21.043617,15.4
2018-12-14,220.149994,3314.649902,757.25,7662.149902,166.949997,620.25,1047.849976,351.899994,72.650002,289.200012,1497.650024,219.449997,847.200012,275.75,480.600006,706.049988,1989.75,249.825058,178.75,2.05,1860.550049,7.05,1430.099976,66.599998,966.900024,5.3,1411.400024,219.25,1904.099976,39.650002,175.625,289.200012,146.850006,521.75,420.649994,119.583336,139.27504,291.950012,28.049999,79.300003,345.299988,1101.75647,157.850006,51.25,513.549988,293.128448,21.827478,15.75
2018-12-17,225.449997,3286.100098,756.349976,7734.049805,173.949997,617.150024,1065.099976,358.450012,72.849998,289.5,1502,218.75,846.299988,279.850006,485.825012,694.400024,1994.300049,254.700058,178.300003,2.1,1850.699951,7.15,1399.650024,67.699997,968.200012,5.3,1408,218.75,1960.349976,39.950001,176.574997,287.100006,148.25,523.650024,420.950012,121.75,144.412537,288.149994,28.049999,77.900002,350.350006,1119.290283,163.899994,52.400002,524,289.409821,21.948072,15.65
2018-12-18,225.25,3298.050049,770.950012,7772.350098,174.75,619.400024,1067.724976,362.25,74.25,292.75,1501.25,219.649994,854.299988,278.149994,492.600006,676.599976,1987.849976,251.287567,178.050003,2.1,1840.75,7.15,1333.949951,69.900002,982,5.35,1428.5,219.5,1952,41.150002,177.25,299.350006,147.600006,522.900024,433.450012,123.083336,147.262543,295.149994,28.1,78.650002,353.25,1125.729248,164.899994,53.150002,527,291.797089,22.490744,15.75
2018-12-19,227.149994,3305.199951,782.650024,7936,173.899994,641.650024,1061.724976,366.5,76.949997,300.700012,1543.900024,227.25,854.900024,283.450012,478.575012,664.849976,1968.449951,255.52507,191.5,2.05,1844.800049,7.3,1334.099976,70.099998,1019.200012,5.45,1434.75,219,1981.699951,41.900002,179.25,300.549988,148.25,524.75,423.799988,124.833336,149.250031,299.200012,28.200001,79.5,361.75,1126.125488,167.600006,54.5,527.400024,296.296173,22.762079,14.25
2018-12-20,223.899994,3361.350098,795.450012,7807.049805,176.399994,632.950012,1068.724976,362.149994,76.099998,294.049988,1537.25,225.100006,828.5,282.649994,479.75,667.049988,1954.050049,249.937561,189.850006,2.05,1834.25,7.45,1314.150024,70.550003,996.650024,5.5,1450.800049,219.149994,1974.699951,44,176.574997,297.600006,148.600006,520.25,429.049988,124.416664,148.46254,302.649994,28,80.25,371.100006,1117.853882,167.25,53.400002,523.349976,290.649353,23.033417,14.35
2018-12-21,224,3324.149902,781.150024,7536.299805,176.25,620.849976,1055.574951,354.200012,76.349998,291.899994,1490.050049,220.699997,816.400024,276.75,477.225006,646.200012,1895.800049,241.575058,187.100006,2,1803.5,7.75,1302.699951,69.849998,993.650024,5.5,1420,219.5,1948.599976,42.900002,172.524994,286.149994,148.5,516.650024,425.299988,125.458336,147.675034,307.600006,28.049999,76.449997,374.649994,1089.869141,164.649994,52.900002,520.200012,282.707123,23.093714,14.2
2018-12-24,217.850006,3168.399902,788.650024,7529.149902,172.5,615,1040.324951,352.75,76.699997,293.049988,1447.650024,213.25,808.150024,276,468.924988,649,1918.5,245.025055,178.100006,2,1784.650024,7.15,1302.150024,71.25,995.900024,5.5,1404.800049,215.699997,1902.150024,43.200001,173.850006,284.200012,147.899994,518.799988,424.350006,122,145.46254,307.5,27.65,76.800003,364.950012,1078.922852,159.25,51.950001,513.700012,283.808929,22.520891,14.15
2018-12-26,218.600006,3175.199951,787.700012,7569.100098,170.899994,619.5,1061.175049,355.850006,77.75,294.149994,1479.400024,221.100006,819.25,276.649994,471.399994,644.049988,1889.199951,244.612564,177.600006,2,1791.599976,7.15,1295.300049,71.550003,1036.150024,5.45,1422.650024,212.050003,1933.349976,43.450001,176.699997,284.100006,146.600006,514.299988,413.649994,121.291664,146.475037,303.399994,27.65,75.949997,366.350006,1088.036499,162.300003,52.549999,513.450012,294.230255,22.460594,14.3
2018-12-27,220.600006,3128.800049,795.650024,7499.950195,168.25,617.549988,1052.525024,355.649994,77.949997,292.149994,1459.199951,216.850006,813.75,280.75,474.399994,656.799988,1908.949951,245.587555,175.649994,2,1814.900024,7.65,1309,70,1032,5.45,1425.050049,214.699997,1948.849976,42.849998,178.225006,284.149994,149.699997,517.900024,411.149994,123.583336,147.412537,302.799988,28.450001,77,364.600006,1109.681274,158.5,51.5,506.5,290.787079,22.400299,14.5
2018-12-28,223.5,3122.600098,803.549988,7505.549805,170.850006,625.049988,1061.449951,360.75,78.449997,294.799988,1479.699951,220.949997,824.599976,282.25,479.174988,656.950012,1896.050049,247.537567,177.949997,2.05,1822.050049,7.6,1313.300049,72.050003,1043.349976,5.45,1439.400024,228.050003,1979.949951,43.400002,178.149994,289.200012,150.5,522,425.200012,124.875,147.787537,311.950012,29.1,77.099998,361.899994,1114.981079,161.050003,54.650002,512.849976,290.649353,22.611338,14.7
2018-12-31,226.199997,3104.25,803.849976,7465.5,172.699997,619.900024,1060.849976,360.149994,78.099998,295.899994,1508.099976,225.100006,825.599976,281.649994,482.174988,658.950012,1893.050049,248.137558,177.550003,2.05,1819.650024,7.7,1336.75,73.099998,1046.900024,5.4,1437.550049,229.550003,1968.349976,43.599998,180.149994,293.450012,149.899994,519.5,430.5,124.208336,148.987534,316.200012,28.65,76.800003,362.75,1110.721436,164.899994,56.349998,521.049988,286.930725,22.762079,14.4
2019-01-01,222.75,3127.600098,773.349976,7476.799805,173.449997,627.299988,1074.050049,363.75,79.800003,299.600006,1488.800049,222.899994,833.5,282.700012,479.924988,665.049988,1902.800049,244.987564,180.300003,2.1,1801.099976,7.75,1319.199951,73.800003,1062.650024,5.45,1441.900024,230.399994,2009,43.450001,181.074997,295.75,148.5,523.049988,433.549988,123.916664,150.000031,316.600006,28.85,76.699997,367.200012,1110.473877,162.899994,55.75,515.75,293.358002,22.762079,14.35
2019-01-02,214.550003,3046.550049,741.700012,7267.850098,168.550003,620.049988,1064.25,364.600006,77.849998,293.899994,1483.949951,218.949997,815.5,280.600006,473.174988,669.049988,1923.300049,244.162567,173.100006,2.1,1784.599976,7.4,1319.25,73,1056.550049,5.35,1425.5,221.800003,1980.650024,42.150002,175.149994,293.950012,147.050003,514.549988,440.049988,122.5,146.437531,305.950012,27.75,74.849998,357.950012,1096.010864,158.199997,54,493.649994,287.068481,22.159111,13.85
